Committee,Subcommittee,Name,Title
"Senate Committee on Agriculture, Nutrition, and Forestry","Livestock, Marketing, and Agriculture Security",David Perdue,
"Senate Committee on Agriculture, Nutrition, and Forestry","Livestock, Marketing, and Agriculture Security",Chuck Grassley,
"Senate Committee on Agriculture, Nutrition, and Forestry","Livestock, Marketing, and Agriculture Security",Deb Fischer,Chairman
"Senate Committee on Agriculture, Nutrition, and Forestry","Livestock, Marketing, and Agriculture Security",Pat Roberts,Ex Officio
"Senate Committee on Agriculture, Nutrition, and Forestry","Livestock, Marketing, and Agriculture Security",Kirsten E. Gillibrand,Ranking Member
"Senate Committee on Agriculture, Nutrition, and Forestry","Livestock, Marketing, and Agriculture Security",Patrick J. Leahy,
"Senate Committee on Agriculture, Nutrition, and Forestry","Livestock, Marketing, and Agriculture Security",Amy Klobuchar,
"Senate Committee on Agriculture, Nutrition, and Forestry","Livestock, Marketing, and Agriculture Security",Robert P. Casey Jr.,
"Senate Committee on Agriculture, Nutrition, and Forestry","Livestock, Marketing, and Agriculture Security",Tina Smith,
"Senate Committee on Agriculture, Nutrition, and Forestry","Livestock, Marketing, and Agriculture Security",Debbie Stabenow,Ex Officio
Senate Committee on Appropriations,,Richard C. Shelby,Chairman
Senate Committee on Appropriations,,Mitch McConnell,
Senate Committee on Appropriations,,Lamar Alexander,
Senate Committee on Appropriations,,Susan M. Collins,
Senate Committee on Appropriations,,Lisa Murkowski,
Senate Committee on Appropriations,,Lindsey Graham,
Senate Committee on Appropriations,,Roy Blunt,
Senate Committee on Appropriations,,Jerry Moran,
Senate Committee on Appropriations,,John Hoeven,
Senate Committee on Appropriations,,John Boozman,
Senate Committee on Appropriations,,Shelley Moore Capito,
Senate Committee on Appropriations,,John Kennedy,
Senate Committee on Appropriations,,Cindy Hyde-Smith,
Senate Committee on Appropriations,,Steve Daines,
Senate Committee on Appropriations,,Marco Rubio,
Senate Committee on Appropriations,,James Lankford,
Senate Committee on Appropriations,,Patrick J. Leahy,Ranking Member
Senate Committee on Appropriations,,Patty Murray,
Senate Committee on Appropriations,,Dianne Feinstein,
Senate Committee on Appropriations,,Richard J. Durbin,
Senate Committee on Appropriations,,Jack Reed,
Senate Committee on Appropriations,,Jon Tester,
Senate Committee on Appropriations,,Tom Udall,
Senate Committee on Appropriations,,Jeanne Shaheen,
Senate Committee on Appropriations,,Jeff Merkley,
Senate Committee on Appropriations,,Christopher A. Coons,
Senate Committee on Appropriations,,Brian Schatz,
Senate Committee on Appropriations,,Tammy Baldwin,
Senate Committee on Appropriations,,Christopher Murphy,
Senate Committee on Appropriations,,Joe Manchin III,
Senate Committee on Appropriations,,Chris Van Hollen,
Senate Committee on Appropriations,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",John Hoeven,Chairman
Senate Committee on Appropriations,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",Mitch McConnell,
Senate Committee on Appropriations,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",Susan M. Collins,
Senate Committee on Appropriations,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",Roy Blunt,
Senate Committee on Appropriations,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",Jerry Moran,
Senate Committee on Appropriations,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",Cindy Hyde-Smith,
Senate Committee on Appropriations,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",John Kennedy,
Senate Committee on Appropriations,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",Richard C. Shelby,Ex Officio
Senate Committee on Appropriations,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",Jeff Merkley,Ranking Member
Senate Committee on Appropriations,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",Dianne Feinstein,
Senate Committee on Appropriations,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",Jon Tester,
Senate Committee on Appropriations,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",Tom Udall,
Senate Committee on Appropriations,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",Patrick J. Leahy,
Senate Committee on Appropriations,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies",Tammy Baldwin,
Senate Committee on Appropriations,Department of Defense,Richard C. Shelby,Chairman
Senate Committee on Appropriations,Department of Defense,Mitch McConnell,
Senate Committee on Appropriations,Department of Defense,Lamar Alexander,
Senate Committee on Appropriations,Department of Defense,Susan M. Collins,
Senate Committee on Appropriations,Department of Defense,Lisa Murkowski,
Senate Committee on Appropriations,Department of Defense,Lindsey Graham,
Senate Committee on Appropriations,Department of Defense,Roy Blunt,
Senate Committee on Appropriations,Department of Defense,Jerry Moran,
Senate Committee on Appropriations,Department of Defense,John Hoeven,
Senate Committee on Appropriations,Department of Defense,John Boozman,
Senate Committee on Appropriations,Department of Defense,Richard J. Durbin,Ranking Member
Senate Committee on Appropriations,Department of Defense,Patrick J. Leahy,
Senate Committee on Appropriations,Department of Defense,Dianne Feinstein,
Senate Committee on Appropriations,Department of Defense,Patty Murray,
Senate Committee on Appropriations,Department of Defense,Jack Reed,
Senate Committee on Appropriations,Department of Defense,Jon Tester,
Senate Committee on Appropriations,Department of Defense,Tom Udall,
Senate Committee on Appropriations,Department of Defense,Brian Schatz,
Senate Committee on Appropriations,Department of Defense,Tammy Baldwin,
Senate Committee on Appropriations,Legislative Branch,Cindy Hyde-Smith,Chairman
Senate Committee on Appropriations,Legislative Branch,Richard C. Shelby,
Senate Committee on Appropriations,Legislative Branch,James Lankford,
Senate Committee on Appropriations,Legislative Branch,Christopher Murphy,Ranking Member
Senate Committee on Appropriations,Legislative Branch,Chris Van Hollen,
Senate Committee on Appropriations,Legislative Branch,Patrick J. Leahy,Ex Officio
Senate Committee on Appropriations,Department of Homeland Security,Shelley Moore Capito,Chairman
Senate Committee on Appropriations,Department of Homeland Security,Richard C. Shelby,
Senate Committee on Appropriations,Department of Homeland Security,Lisa Murkowski,
Senate Committee on Appropriations,Department of Homeland Security,John Hoeven,
Senate Committee on Appropriations,Department of Homeland Security,John Kennedy,
Senate Committee on Appropriations,Department of Homeland Security,Cindy Hyde-Smith,
Senate Committee on Appropriations,Department of Homeland Security,James Lankford,
Senate Committee on Appropriations,Department of Homeland Security,Jon Tester,Ranking Member
Senate Committee on Appropriations,Department of Homeland Security,Jeanne Shaheen,
Senate Committee on Appropriations,Department of Homeland Security,Patrick J. Leahy,
Senate Committee on Appropriations,Department of Homeland Security,Patty Murray,
Senate Committee on Appropriations,Department of Homeland Security,Tammy Baldwin,
Senate Committee on Appropriations,Department of Homeland Security,Joe Manchin III,
Senate Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies",Jerry Moran,Chairman
Senate Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies",Lamar Alexander,
Senate Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies",Lisa Murkowski,
Senate Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies",Susan M. Collins,
Senate Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies",Lindsey Graham,
Senate Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies",John Boozman,
Senate Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies",Shelley Moore Capito,
Senate Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies",John Kennedy,
Senate Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies",Marco Rubio,
Senate Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies",Richard C. Shelby,Ex Officio
Senate Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies",Jeanne Shaheen,Ranking Member
Senate Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies",Patrick J. Leahy,
Senate Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies",Dianne Feinstein,
Senate Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies",Jack Reed,
Senate Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies",Christopher A. Coons,
Senate Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies",Brian Schatz,
Senate Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies",Joe Manchin III,
Senate Committee on Appropriations,"Commerce, Justice, Science, and Related Agencies",Chris Van Hollen,
Senate Committee on Appropriations,"Department of the Interior, Environment, and Related Agencies",Lisa Murkowski,Chairman
Senate Committee on Appropriations,"Department of the Interior, Environment, and Related Agencies",Lamar Alexander,
Senate Committee on Appropriations,"Department of the Interior, Environment, and Related Agencies",Roy Blunt,
Senate Committee on Appropriations,"Department of the Interior, Environment, and Related Agencies",Mitch McConnell,
Senate Committee on Appropriations,"Department of the Interior, Environment, and Related Agencies",Shelley Moore Capito,
Senate Committee on Appropriations,"Department of the Interior, Environment, and Related Agencies",Cindy Hyde-Smith,
Senate Committee on Appropriations,"Department of the Interior, Environment, and Related Agencies",Steve Daines,
Senate Committee on Appropriations,"Department of the Interior, Environment, and Related Agencies",Marco Rubio,
Senate Committee on Appropriations,"Department of the Interior, Environment, and Related Agencies",Richard C. Shelby,Ex Officio
Senate Committee on Appropriations,"Department of the Interior, Environment, and Related Agencies",Tom Udall,Ranking Member
Senate Committee on Appropriations,"Department of the Interior, Environment, and Related Agencies",Dianne Feinstein,
Senate Committee on Appropriations,"Department of the Interior, Environment, and Related Agencies",Patrick J. Leahy,
Senate Committee on Appropriations,"Department of the Interior, Environment, and Related Agencies",Jack Reed,
Senate Committee on Appropriations,"Department of the Interior, Environment, and Related Agencies",Jon Tester,
Senate Committee on Appropriations,"Department of the Interior, Environment, and Related Agencies",Jeff Merkley,
Senate Committee on Appropriations,"Department of the Interior, Environment, and Related Agencies",Chris Van Hollen,
Senate Committee on Appropriations,"Departments of Labor, Health and Human Services, and Education, and Related Agencies",Roy Blunt,Chairman
Senate Committee on Appropriations,"Departments of Labor, Health and Human Services, and Education, and Related Agencies",Richard C. Shelby,
Senate Committee on Appropriations,"Departments of Labor, Health and Human Services, and Education, and Related Agencies",Lamar Alexander,
Senate Committee on Appropriations,"Departments of Labor, Health and Human Services, and Education, and Related Agencies",Lindsey Graham,
Senate Committee on Appropriations,"Departments of Labor, Health and Human Services, and Education, and Related Agencies",Jerry Moran,
Senate Committee on Appropriations,"Departments of Labor, Health and Human Services, and Education, and Related Agencies",Shelley Moore Capito,
Senate Committee on Appropriations,"Departments of Labor, Health and Human Services, and Education, and Related Agencies",John Kennedy,
Senate Committee on Appropriations,"Departments of Labor, Health and Human Services, and Education, and Related Agencies",Cindy Hyde-Smith,
Senate Committee on Appropriations,"Departments of Labor, Health and Human Services, and Education, and Related Agencies",Marco Rubio,
Senate Committee on Appropriations,"Departments of Labor, Health and Human Services, and Education, and Related Agencies",James Lankford,
Senate Committee on Appropriations,"Departments of Labor, Health and Human Services, and Education, and Related Agencies",Patty Murray,Ranking Member
Senate Committee on Appropriations,"Departments of Labor, Health and Human Services, and Education, and Related Agencies",Richard J. Durbin,
Senate Committee on Appropriations,"Departments of Labor, Health and Human Services, and Education, and Related Agencies",Jack Reed,
Senate Committee on Appropriations,"Departments of Labor, Health and Human Services, and Education, and Related Agencies",Jeanne Shaheen,
Senate Committee on Appropriations,"Departments of Labor, Health and Human Services, and Education, and Related Agencies",Jeff Merkley,
Senate Committee on Appropriations,"Departments of Labor, Health and Human Services, and Education, and Related Agencies",Brian Schatz,
Senate Committee on Appropriations,"Departments of Labor, Health and Human Services, and Education, and Related Agencies",Tammy Baldwin,
Senate Committee on Appropriations,"Departments of Labor, Health and Human Services, and Education, and Related Agencies",Christopher Murphy,
